7196,28,0
9123,163,-24
7491,67,80
62616,152,0
15436,76,0
17491,83,20
53656,152,0
26449,81,0
34935,119,29
19864,152,0
51388,188,0
15155,51,-52
64775,7,65
47969,97,0
16315,187,-18
1342,62,1
51185,241,0
6043,155,-26
21398,150,20
3273,201,0
9370,154,9
35463,135,-95
28205,45,0
2351,47,75
28999,71,81
47699,83,-108
46870,22,45
22311,39,-55
22124,108,0
22427,155,-26
49344,192,0
23224,184,0
5514,138,5
20504,24,0
376,120,0
2014,222,1
38700,44,0
13098,42,12
62435,227,-8
48046,174,46
63464,232,0
12798,254,12
51178,234,49
8627,179,108
27083,203,114
47198,94,46
44021,245,0
32792,24,0
43996,220,0
41126,166,40
64244,244,0
37047,183,45
60281,121,0
52904,168,0
7768,88,0
55359,63,15
3230,158,3
44813,13,0
4116,20,0
65222,198,63
28083,179,108
60660,244,0
39,39,9
328,72,0
47868,252,0
13009,209,0
22378,106,21
39304,136,0
11171,163,-24
8079,143,-29
52879,143,-93
5123,3,0
4356,4,0
45745,177,0
32952,184,0
4657,49,0
24142,78,23
23319,23,-59
13607,39,73
46304,224,0
17677,13,0
59691,43,74
50967,23,-59
7817,137,0
8545,97,0
55297,1,0
52954,218,51
39720,40,0
18455,23,5
30349,141,0
63270,38,61
27156,20,0
20614,134,20
19372,172,0
48689,49,0
49386,234,48
50584,152,0
51936,224,0
34705,145,0
13653,85,0
50077,157,0
54518,246,53
41482,10,40
4169,73,0
36118,22,35
9584,112,0
18490,58,18
55420,124,0
5708,76,0
23506,210,22
15391,31,7
36368,16,0
38976,64,0
50406,230,49
49236,84,0
65035,11,-126
30120,168,0
62551,87,21
46809,217,0
21687,183,45
53839,79,-109
2098,50,2
12364,76,0
45366,54,44
50437,5,0
36675,67,-48
55382,86,54
11846,70,11
49127,231,-7
19900,188,0
20554,74,20
19219,19,-60
51483,27,70
58090,234,56
39074,162,38
16060,188,0
10447,207,51
54169,153,0
20634,154,20
57555,211,52
61210,26,59
269,13,0
33154,130,32
64487,231,-7
61223,39,-55
47292,188,0
21852,92,0
5281,161,0
45912,88,0
32532,20,0
63067,91,-106
41683,211,-76
20981,245,0
33881,89,0
41785,57,0
4580,228,0
41389,173,0
28572,156,0
782,14,0
30273,65,0
62267,59,-50
17922,2,17
63238,6,61
3308,236,0
26545,177,0
44395,107,90
39120,208,0
21706,202,21
7144,232,0
30244,36,0
3725,141,0
54632,104,0
30574,110,29
8473,25,0
12386,98,12
41114,154,40
57930,74,56
15341,237,0
15598,238,15
59922,18,58
18226,50,17
48162,34,47
41250,34,40
1512,232,0
2546,242,2
41682,210,40
322,66,0
880,112,0
20891,155,102
56604,28,0
40166,230,39
26791,167,41
44560,16,0
38698,42,37
64127,127,-97
15028,180,0
38669,13,0
45637,69,0
43151,143,35
9465,249,0
2498,194,2
13978,154,13
16326,198,15
51442,242,50
34845,29,0
63667,179,44
39370,202,38
55671,119,93
64496,240,0
7767,87,-107
6283,139,34
55884,76,0
61103,175,-85
10184,200,0
39543,119,-99
9555,83,84
13963,139,-94
58975,95,-105
19537,81,0
6101,213,0
41421,205,0
45502,190,44
29328,144,0
8149,213,0
25450,106,24
58944,64,0
50666,234,49
23084,44,0
36468,116,0
33645,109,0
25002,170,24
53715,211,116
60173,13,0
46354,18,45
4708,100,0
28208,48,0
58844,220,0
22173,157,0
8535,87,85
42261,21,0
29687,247,-3
37799,167,-23
22566,38,22
62520,56,0
4098,2,4
47999,127,-33
49660,252,0
37063,199,49
41856,128,0
5417,41,0
48856,216,0
10682,186,10
22370,98,21
63281,49,0
62452,244,0
50532,100,0
9022,62,8
59300,164,0
58660,36,0
56401,81,0
8518,70,8
63066,90,61
63250,18,61
48592,208,0
28771,99,24
37673,41,0
60776,104,0
56438,118,55
60424,8,0
39993,57,0
56004,196,0
59002,122,57
33982,190,33
25498,154,24
57047,215,-75
1401,121,0
15130,26,14
42960,208,0
61827,131,96
32442,186,31
64304,48,0
30273,65,0
38082,194,37
22404,132,0
3808,224,0
16883,243,124
23111,71,-111
62417,209,0
60364,204,0
4542,190,4
14829,237,0
44964,164,0
33924,132,0
2141,93,0
19245,45,0
47168,64,0
24048,240,0
1022,254,0
23075,35,-120
24888,56,0
49247,95,23
4900,36,0
22656,128,0
34117,69,0
55555,3,64
48947,51,-52
59533,141,0
21312,64,0
21415,167,-23
813,45,0
19419,219,-10
1999,207,-13
20155,187,-82
21521,17,0
13670,102,13
19289,89,0
58483,115,28
41318,102,40
16151,23,-59
13611,43,74
21514,10,21
13499,187,46
45583,15,-125
49013,117,0
64843,75,82
63485,253,0
38697,41,0
59188,52,0
24593,17,0
57641,41,0
36524,172,0
56980,148,0
36810,202,35
6096,208,0
11070,62,10
60124,220,0
37576,200,0
15096,248,0
45247,191,47
32783,15,3
58390,22,57
60873,201,0
23719,167,41
24385,65,0
22307,35,-56
17375,223,-9
15990,118,15
20526,46,20
25904,48,0
42224,240,0
9311,95,23
7862,182,7
3835,251,-66
30535,71,-47
65179,155,-90
57387,43,10
63579,91,22
4946,82,4
9037,77,0
61033,105,0
55543,247,61
50361,185,0
6480,80,0
14042,218,13
21531,27,6
39195,27,70
37511,135,-95
23696,144,0
27440,48,0
28201,41,0
23072,32,0
7814,134,7
6552,152,0
43637,117,0
35113,41,0
34890,74,34
61297,113,0
45633,65,0
61431,247,-3
46032,208,0
18774,86,18
62991,15,-125
28059,155,102
35229,157,0
51230,30,50
14405,69,0
52242,18,51
43153,145,0
2709,149,0
47963,91,-42
36943,79,19
54066,50,52
10054,70,9
43051,43,10
11525,5,0
17684,20,0
41681,209,0
27883,235,58
56909,77,0
45772,204,0
27496,104,0
46842,250,45
38734,78,37
28972,44,0
59684,36,0
11384,120,0
21018,26,20
2192,144,0
18384,208,0
13464,152,0
31018,42,30
62958,238,61
30611,147,-28
1913,121,0
18904,216,0
26773,149,0
55491,195,48
21899,139,98
64413,157,0
47134,30,46
23172,132,0
7262,94,7
12705,161,0
7522,98,7
58815,191,111
34916,100,0
3802,218,3
58008,152,0
1239,215,53
63947,203,114
381,125,0
60734,62,59
48769,129,0
41938,210,40
38025,137,0
55099,59,-50
56691,115,92
39530,106,38
59003,123,-98
6029,141,0
20920,184,0
8077,141,0
42633,137,0
17443,35,8
53570,66,52
22833,49,0
3782,198,3
47758,142,46
22136,120,0
22427,155,-26
23867,59,78
59968,64,0
62166,214,60
6972,60,0
63684,196,0
46388,52,0
41942,214,40
36524,172,0
9323,107,26
31114,138,30
22345,73,0
46463,127,95
54671,143,99
9214,254,8
7257,89,0
33150,126,32
41565,93,0
26214,102,25
3595,11,-126
17932,12,0
34660,100,0
51961,249,0
58634,10,57
57990,134,56
28848,176,0
49920,0,0
18351,175,-21
53669,165,0
33996,204,0
6741,85,0
64098,98,62
606,94,0
27383,247,-67
63140,164,0
32228,228,0
63437,205,0
29085,157,0
65080,56,0
38753,97,0
16041,169,0
9041,81,0
42090,106,41
46388,52,0
63650,162,62
36636,28,0
21947,187,110
19833,121,0
36464,112,0
8541,93,0
12712,168,0
48955,59,-50
39206,38,38
15578,218,15
49205,53,0
7731,51,-116
43046,38,42
60498,82,59
9237,21,0
47706,90,46
43973,197,0
42008,24,0
27460,68,0
24999,167,105
51933,221,0
34070,22,33
65155,131,-96
59955,51,-116
9277,61,0
20420,196,0
44860,60,0
50992,48,0
10583,87,85
57751,151,101
23195,155,-90
27227,91,-106
42816,64,0
58219,107,-38
37606,230,36
18426,250,17
21238,246,20
11983,207,-77
48394,10,47
11036,28,0
30557,93,0
23453,157,0
49847,183,-83
30032,80,0
48065,193,0
6957,45,0
2301,253,0
7736,56,0
31260,28,0
17071,175,-85
8940,236,0
9929,201,0
45563,251,126
12107,75,-46
